user_id,tipo_usuario,timestamp,valor_brl,wallet_destino,hora,eh_fracionamento,data,acima_limite_bcb,madrugada,c1_flag,c1_razoes,wallets_unicas,data_ts,n_transacoes_dia,data_com_lag,irf_contexto,entropia_wallets,c2_score_anomalia,c2_classificacao,c3_prompt_llm,c3_resposta_llm_bruta,c3_veredito,c3_justificativa,c3_rascunho_coaf,c1_flag_int,score_final,alerta_final,explicacao_xai
SUSPEITO_002,C_suspeito_fracionamento,2024-05-12 06:55:00,8739.74,0xA59E73,6,True,2024-05-12,False,False,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito,5,2024-05-12,5,2024-04-28,32.78,4.944281337132163,43.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_002
- Valor: R$ 8,739.74
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.94 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 43.8/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito
- IRF (Indice de Risco Fiscal no dia): 32.78/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,42.3,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_002,C_suspeito_fracionamento,2024-05-12 07:19:00,9237.58,0x3AB67C,7,True,2024-05-12,False,False,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito,5,2024-05-12,5,2024-04-28,32.78,4.944281337132163,35.7,normal,,,,,,1,37.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_014,B_institucional_monitorar,2024-05-12 08:37:00,108310.75,0x49DDE8,8,False,2024-05-12,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-05-12,2,2024-04-28,32.78,2.766371420026039,53.6,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_014
- Valor: R$ 108,310.75
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.77 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 53.6/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 32.78/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,48.2,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_014,B_institucional_monitorar,2024-05-12 11:38:00,82824.55,0x764158,11,False,2024-05-12,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-05-12,2,2024-04-28,32.78,2.766371420026039,56.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_014
- Valor: R$ 82,824.55
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.77 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 56.8/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 32.78/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,50.1,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_006,B_institucional_monitorar,2024-05-12 15:28:00,159658.74,0x1529E6,15,False,2024-05-12,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-12,1,2024-04-28,32.78,2.3004824644697885,28.4,normal,,,,,,1,33.0,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0083,A_poupador_legitimo,2024-05-12 17:41:00,971.54,0x5323DD,17,False,2024-05-12,False,False,False,,1,2024-05-12,1,2024-04-28,32.78,-1.4426951595367387e-09,21.0,normal,,,,,,0,12.6,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0004,A_poupador_legitimo,2024-05-12 20:36:00,2274.5,0xCDBAA7,20,False,2024-05-12,False,False,False,,1,2024-05-12,1,2024-04-28,32.78,-1.4426951595367387e-09,6.9,normal,,,,,,0,4.1,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0053,A_poupador_legitimo,2024-05-12 23:58:00,3757.71,0xF78711,23,False,2024-05-12,False,False,False,,1,2024-05-12,1,2024-04-28,32.78,-1.4426951595367387e-09,30.5,normal,,,,,,0,18.3,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_003,C_suspeito_fracionamento,2024-05-13 02:38:00,9560.52,0xA577FC,2,True,2024-05-13,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-05-13,4,2024-04-29,47.31,4.827264978543926,76.1,suspeito,,,,,,1,61.7,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70)
SUSPEITO_003,C_suspeito_fracionamento,2024-05-13 02:48:00,9246.29,0xB82B9A,2,True,2024-05-13,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-05-13,4,2024-04-29,47.31,4.827264978543926,73.9,suspeito,,,,,,1,60.3,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70)
SUSPEITO_003,C_suspeito_fracionamento,2024-05-13 02:59:00,8929.62,0x48961C,2,True,2024-05-13,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-05-13,4,2024-04-29,47.31,4.827264978543926,74.1,suspeito,,,,,,1,60.5,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70)
SUSPEITO_003,C_suspeito_fracionamento,2024-05-13 03:14:00,9817.01,0x63D5D5,3,True,2024-05-13,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-05-13,4,2024-04-29,47.31,4.827264978543926,80.2,suspeito,,,,,,1,64.1,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_005,B_institucional_monitorar,2024-05-13 05:53:00,297881.97,0x3F2F3F,5,False,2024-05-13,True,True,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k|R5:madrugada_valor_alto,1,2024-05-13,1,2024-04-29,47.31,2.791081679435229,69.5,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_005
- Valor: R$ 297,881.97
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 2.79 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 69.5/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 47.31/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,57.7,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_008,B_institucional_monitorar,2024-05-13 08:52:00,310685.76,0xA09E76,8,False,2024-05-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-13,1,2024-04-29,47.31,2.7952888577868493,67.9,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_008
- Valor: R$ 310,685.76
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 2.80 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 67.9/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 47.31/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,56.7,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_013,B_institucional_monitorar,2024-05-13 09:48:00,411338.04,0x77766C,9,False,2024-05-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-05-13,2,2024-04-29,47.31,2.311726964290349,84.1,suspeito,,,,,,1,66.5,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_013,B_institucional_monitorar,2024-05-13 11:39:00,405683.34,0xAA9C81,11,False,2024-05-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-05-13,2,2024-04-29,47.31,2.311726964290349,83.8,suspeito,,,,,,1,66.3,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_011,B_institucional_monitorar,2024-05-13 12:10:00,384313.17,0x20F732,12,False,2024-05-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-13,1,2024-04-29,47.31,1.5814282635755266,78.1,suspeito,,,,,,1,62.9,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
POUPADOR_0098,A_poupador_legitimo,2024-05-13 23:43:00,3937.39,0xF8E821,23,False,2024-05-13,False,False,False,,1,2024-05-13,1,2024-04-29,47.31,-1.4426951595367387e-09,82.7,suspeito,,,,,,0,49.6,AMARELO,Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_001,B_institucional_monitorar,2024-05-14 11:14:00,431139.16,0xD366FB,11,False,2024-05-14,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-14,1,2024-04-30,30.76,1.5807920249573275,43.4,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_001
- Valor: R$ 431,139.16
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 1.58 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 43.4/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 30.76/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,42.0,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_006,B_institucional_monitorar,2024-05-14 12:41:00,192745.75,0x351EC5,12,False,2024-05-14,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-14,1,2024-04-30,30.76,2.3004824644697885,17.0,normal,,,,,,1,26.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0060,A_poupador_legitimo,2024-05-14 20:57:00,3479.47,0x70C989,20,False,2024-05-14,False,False,False,,1,2024-05-14,1,2024-04-30,30.76,-1.4426951595367387e-09,19.5,normal,,,,,,0,11.7,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_006,C_suspeito_fracionamento,2024-05-15 02:56:00,9922.83,0xBB0F75,2,False,2024-05-15,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,1,2024-05-15,1,2024-05-01,34.38,5.076069722597204,59.3,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_006
- Valor: R$ 9,922.83
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 5.08 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 59.3/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 34.38/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,51.6,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_004,B_institucional_monitorar,2024-05-15 10:42:00,114809.31,0xFB7FE7,10,False,2024-05-15,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-15,1,2024-05-01,34.38,2.7966442485648515,29.6,normal,,,,,,1,33.8,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0085,A_poupador_legitimo,2024-05-15 15:10:00,765.85,0x580F67,15,False,2024-05-15,False,False,False,,1,2024-05-15,1,2024-05-01,34.38,-1.4426951595367387e-09,35.5,normal,,,,,,0,21.3,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0027,A_poupador_legitimo,2024-05-15 18:08:00,1929.74,0xCB0A4F,18,False,2024-05-15,False,False,False,,1,2024-05-15,1,2024-05-01,34.38,-1.4426951595367387e-09,15.9,normal,,,,,,0,9.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0049,A_poupador_legitimo,2024-05-15 23:21:00,2356.65,0xF50A11,23,False,2024-05-15,False,False,False,,1,2024-05-15,1,2024-05-01,34.38,-1.4426951595367387e-09,14.2,normal,,,,,,0,8.5,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_007,C_suspeito_fracionamento,2024-05-16 00:26:00,9785.01,0x3C43DF,0,True,2024-05-16,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,3,2024-05-16,3,2024-05-02,33.26,4.902099602191403,39.7,normal,,,,,,1,39.8,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_007,C_suspeito_fracionamento,2024-05-16 00:33:00,9789.12,0xCDC147,0,True,2024-05-16,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,3,2024-05-16,3,2024-05-02,33.26,4.902099602191403,39.7,normal,,,,,,1,39.8,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_007,C_suspeito_fracionamento,2024-05-16 01:06:00,8688.57,0x9D55EB,1,True,2024-05-16,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,3,2024-05-16,3,2024-05-02,33.26,4.902099602191403,38.6,normal,,,,,,1,39.2,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_004,C_suspeito_fracionamento,2024-05-16 01:09:00,9544.55,0xB75FB4,1,False,2024-05-16,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,1,2024-05-16,1,2024-05-02,33.26,5.029514604184515,47.1,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_004
- Valor: R$ 9,544.55
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 5.03 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 47.1/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 33.26/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,44.3,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_014,B_institucional_monitorar,2024-05-16 07:30:00,131480.84,0x147288,7,False,2024-05-16,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-16,1,2024-05-02,33.26,2.766371420026039,27.9,normal,,,,,,1,32.7,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_006,B_institucional_monitorar,2024-05-16 11:28:00,218736.6,0x4D0821,11,False,2024-05-16,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-16,1,2024-05-02,33.26,2.3004824644697885,28.4,normal,,,,,,1,33.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2024-05-16 11:38:00,360565.97,0xAA9C81,11,False,2024-05-16,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-16,1,2024-05-02,33.26,2.311726964290349,19.2,normal,,,,,,1,27.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0089,A_poupador_legitimo,2024-05-16 20:11:00,1804.5,0xBE6232,20,False,2024-05-16,False,False,False,,1,2024-05-16,1,2024-05-02,33.26,-1.4426951595367387e-09,13.4,normal,,,,,,0,8.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_006,B_institucional_monitorar,2024-05-17 10:24:00,183182.56,0x4D0821,10,False,2024-05-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-17,1,2024-05-03,30.6,2.3004824644697885,18.1,normal,,,,,,1,26.9,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0010,A_poupador_legitimo,2024-05-17 21:39:00,2688.95,0x46DE32,21,False,2024-05-17,False,False,False,,1,2024-05-17,1,2024-05-03,30.6,-1.4426951595367387e-09,2.4,normal,,,,,,0,1.4,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0061,A_poupador_legitimo,2024-05-17 21:47:00,1895.34,0x64507D,21,False,2024-05-17,False,False,False,,1,2024-05-17,1,2024-05-03,30.6,-1.4426951595367387e-09,3.6,normal,,,,,,0,2.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0055,A_poupador_legitimo,2024-05-17 23:05:00,2391.58,0xB2FB47,23,False,2024-05-17,False,False,False,,1,2024-05-17,1,2024-05-03,30.6,-1.4426951595367387e-09,2.5,normal,,,,,,0,1.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0092,A_poupador_legitimo,2024-05-17 23:50:00,3618.68,0x2BCA5A,23,False,2024-05-17,False,False,False,,1,2024-05-17,1,2024-05-03,30.6,-1.4426951595367387e-09,22.1,normal,,,,,,0,13.3,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_012,B_institucional_monitorar,2024-05-18 08:10:00,284490.5,0x46A6E5,8,False,2024-05-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-18,1,2024-05-04,30.6,2.5568030426495447,16.1,normal,,,,,,1,25.7,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2024-05-18 09:18:00,83869.72,0xE8D59D,9,False,2024-05-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-18,1,2024-05-04,30.6,2.7966442485648515,25.3,normal,,,,,,1,31.2,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_011,B_institucional_monitorar,2024-05-18 11:38:00,365952.53,0xA6B175,11,False,2024-05-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-05-18,1,2024-05-04,30.6,1.5814282635755266,31.9,normal,,,,,,1,35.1,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2024-05-18 12:08:00,399771.69,0x56D89C,12,False,2024-05-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-05-18,2,2024-05-04,30.6,2.7786859945438245,52.2,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_007
- Valor: R$ 399,771.69
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.78 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 52.2/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 30.6/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,47.3,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_007,B_institucional_monitorar,2024-05-18 12:41:00,403671.67,0xEE0C49,12,False,2024-05-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-05-18,2,2024-05-04,30.6,2.7786859945438245,52.6,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_007
- Valor: R$ 403,671.67
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.78 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 52.6/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 30.6/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,47.6,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
